User Id,Name,Screen Name,UTC,Created At,Followers,Following,Favorites,Tweets,Lists,Bio,Location,URL,Verified,Protected,Default Profile,Last Posted
77055796,TeamYaman（penpen）,t_yaman,2009-09-24T22:07:09.000Z,Thu Sep 24 22:07:09 +0000 2009,18925,22276,163,9577,340,2008年11月、業務命令で関西の忍者屋敷から東京に単身赴任してきた修行僧のボケ・デブ・ハゲ三拍子揃ったペンギン型オヤジ系ボロッ人です。笑いとホスピタリティに溢れた日本社会を創造するために心のTweetのフォローをお願いいたします。皆さんと一緒にHappy Feet（幸せの足跡）を残しましょう！,Marinera Kingdom,,FALSE,FALSE,FALSE,2020-12-28T06:21:22.000Z
160490608,シャント,shant335,2010-06-28T09:24:37.000Z,Mon Jun 28 09:24:37 +0000 2010,18826,19729,2,1992,411,アラフォーダイエッター　好きな物　苺、公園、サッカー観戦、RENAULT、森林浴、旅行、Boz Scaggs、他いろいろ / アイコンが初期設定の方は見分けがつかないのでフォローしません。ごめんなさい / 健康・ダイエットのブログやってます。よかったら覗いてみてください。,北海道小樽市,http://kenkonow.seesaa.net/,FALSE,FALSE,FALSE,2021-02-08T06:41:59.000Z
86685034,みりおん,million02,2009-11-01T08:33:27.000Z,Sun Nov 01 08:33:27 +0000 2009,18734,20804,105,41825,607,なぜか飲食店経営者になってしまった酒好きな人です… Instagram(million02),群馬 / gunma,,FALSE,FALSE,FALSE,2018-09-03T16:47:45.000Z
108137465,TOmohiro Watase,watasetomohiro,2010-01-25T00:05:39.000Z,Mon Jan 25 00:05:39 +0000 2010,18655,22027,775,15195,624,The planet is our playground... Love is our legacy,東京,,FALSE,FALSE,FALSE,2015-10-26T14:18:33.000Z
112414385,ひっせ,hirose525,2010-02-08T12:13:23.000Z,Mon Feb 08 12:13:23 +0000 2010,18434,18415,1,8748,372,車を売ったり、買ったり、直したり、改造したり、洗車したり。自動車業界２１年。そろそろベテランの域に．．．ツイッターユーザーの皆さんに全国中古車業販情報を提供します。まずは気になる車の相場を聞いてくださいね。例＝新古車、未使用車ワゴンRの業販価格など。メッセージくださいね。（＾ω＾）  埼玉県伊奈町在住,伊奈町,http://worldms2008.ocnk.net/,FALSE,FALSE,FALSE,2020-05-26T09:41:06.000Z
122316111,mitsunari,taiko_frg,2010-03-12T08:58:56.000Z,Fri Mar 12 08:58:56 +0000 2010,18398,23640,18,866,454,㈱大光技研・㈱FRG代表。27歳で建設業を起業し22年目です。手本のない暗中模索の年月でしたが事業も軌道に乗り始め、現在別会社を立ち上げ、新たに異業種に挑戦しています。Twitterを通して様々な交流が出来ればと思い日々の自分の思いをツイートしたいと思います。みなさんお手柔らかに！,東京都/文京区根津,,FALSE,TRUE,FALSE,
14494391,上治,_Uezi_,2008-04-23T14:29:56.000Z,Wed Apr 23 14:29:56 +0000 2008,18299,21767,0,2127,448,,,,FALSE,FALSE,TRUE,2015-05-18T13:29:48.000Z
86250515,青山華子,aoyamahanako,2009-10-30T05:55:25.000Z,Fri Oct 30 05:55:25 +0000 2009,18235,11340,1236,16080,1411,（有）らーにんぐぽけっと社長。「●●と言ったらあなた」という専門家になるためのサポートをしている。売れるきっかけを作るコンサルタント。札幌ときどき東京で二拠点生活実践中。旅・パワースポット・おいしいもの・漫画が大好き＆キティラー。札幌・目黒・恵比寿・青山・品川に出没中,"札幌市中央区,東京都目黒区",http://aoyamahanako.com,FALSE,FALSE,FALSE,2020-01-22T11:53:16.000Z
103901097,伊住拓哉,takuyaizumi,2010-01-11T16:34:46.000Z,Mon Jan 11 16:34:46 +0000 2010,18215,19194,236,3378,526,貧乏、暇無し、金無し、コネ無し、学歴無しだったので再度勉強し大学受験に成功し無事卒業しました。大手企業二社からのお誘いを断り起業。趣味/ボクシング/カメラ/茶道,東海地方,,FALSE,FALSE,FALSE,2020-11-21T11:05:42.000Z
136287556,佐藤保,wrtsato,2010-04-23T14:18:52.000Z,Fri Apr 23 14:18:52 +0000 2010,18169,4758,1,3,418,福島県郡山市生まれ〜。,"Chiyoda-ku, Tokyo, Japan",,FALSE,FALSE,FALSE,
47117466,かず＠葛飾亀有,xnaxibbb,2009-06-14T16:07:07.000Z,Sun Jun 14 16:07:07 +0000 2009,18156,19106,7,14666,371,black berry .iphone. XNAXi(有)代表取締役.リーマン時代SE.山形県米沢市出身、Kameari、Outdoor、Soccer、Car、Golf、御神輿.海外ドラマ.Tequila.新しもの好き、クラッシュオブクラン COC,Tokyo,,FALSE,FALSE,FALSE,2019-08-13T14:29:59.000Z
83823515,森田 真生,orionis23,2009-10-20T11:25:58.000Z,Tue Oct 20 11:25:58 +0000 2009,18078,910,6651,15508,504,独立研究者。『数学する身体』（新潮社）、『アリになった数学者』（福音館書店）、『数学の贈り物』（ミシマ社）。,,http://choreographlife.jp,FALSE,FALSE,TRUE,2021-02-07T02:45:18.000Z
95842180,人を見抜く達人 宮崎良徳,coachmiyazaki,2009-12-10T06:38:24.000Z,Thu Dec 10 06:38:24 +0000 2009,17824,21883,2,8482,468,"「志高く生き、志高き人材を育てる」を銘に、人材教育会社ユア･ベスト･コーチの代表取締役をしています。「人を見抜く力」を活かした「本人にしかできない」事業作りのお手伝いをしています。ご相談はＤＭでお気軽にどうぞ。
無料メルマガ「こころからのありがとう」毎日発行中。　http://t.co/KCBIpS0nAh",宮城県仙台市,http://www.nobirukaisya.com/,FALSE,FALSE,FALSE,2020-02-24T23:07:00.000Z
95863459,rifnet,rifnet_tk,2009-12-10T09:18:02.000Z,Thu Dec 10 09:18:02 +0000 2009,17601,20840,1,1228,427,パソコン修理部品の販売、インターネットプロバイダーを経営しています。,和歌山県新宮市,http://www.pc-supply.jp/,FALSE,FALSE,TRUE,2017-07-15T07:36:23.000Z
235145190,マイタンファミリー,maitanfamily,2011-01-07T13:30:04.000Z,Fri Jan 07 13:30:04 +0000 2011,17589,21157,0,1034,155,香港マイタン日記（http://t.co/zsSILJZyt0）登場するユニークなキャラクターのブログです。毎日輪番で書いています。香港情報、レストラン情報、観光情報など、ばりばり更新していきます。,"iPhone: 22.288712,114.191776",http://blog.livedoor.jp/maitanfamily/,FALSE,FALSE,TRUE,2019-11-19T10:32:09.000Z
914730945978277888,立憲民主くん,rikken_minshu,2017-10-02T05:57:07.000Z,Mon Oct 02 05:57:07 +0000 2017,17564,1890,16377,93410,381,合流新党「立憲民主党」になりましたが、下記の宣言は引き続き有効です。2017.10.24宣言「ただちに合流とかは考えず、独自性のある無所属の非公式キャラとして、ゆるやかな連携を図りたいと考えております。方向性は共有しています。(о´∀`о)」 役目は「球拾い」と「パス回し」。,,,FALSE,FALSE,TRUE,2021-02-08T07:15:57.000Z
120375021,柿木ゆかり（太陽めがね）,taiyo_yukari,2010-03-06T07:24:42.000Z,Sat Mar 06 07:24:42 +0000 2010,17535,21783,10,3374,559,"金沢市鳴和の太陽めがね店長の嫁です。
実はメガネ屋の商売のことより日々の暮らしのこと、とくにおいしいモノ関係をつぶやいています！",石川県金沢市鳴和の太陽めがねのネット支店,http://wkwkshop.com,FALSE,FALSE,FALSE,2020-10-06T01:49:39.000Z
80253691,田島　淑雄/日新,yocchan007,2009-10-06T08:41:18.000Z,Tue Oct 06 08:41:18 +0000 2009,17529,19234,5,2706,713,ゴルフコンペ景品専門サイト運営しています。景品で迷ったらお気軽にご相談ください。　愛知中小企業家同友会　北地区所属。趣味はテニス、ゴルフ、マラソン　お気軽にフォローを！ twiNAGOYA参加してます,名古屋市北区（名古屋城真北1500ｍ地点）,http://www.nisshin-web.co.jp/,FALSE,FALSE,FALSE,2020-11-25T01:50:06.000Z
114163914,骨盤臓器脱を治す泌尿器科医　竹山政美,gh_sammy,2010-02-14T10:53:43.000Z,Sun Feb 14 10:53:43 +0000 2010,17481,20758,81,8067,415,専門は尿もれ、骨盤臓器脱（子宮脱、膀胱瘤、直腸瘤）など骨盤底疾患。多くの女性が悩むこれらの病気に福音を、と日本にメッシュを用いた体に優しいTVM手術(原則子宮温存）を紹介、1400例の経験から指導、講演に飛び回っているメッシュ手術のエキスパート医師。楽しみはテニスとジャズダンス、美術館巡り、月１回の北海道出張。,大阪,http://gogourogyne.net/,FALSE,FALSE,FALSE,2021-02-06T11:55:44.000Z
91430593,中留信洋,nakatome,2009-11-20T21:34:43.000Z,Fri Nov 20 21:34:43 +0000 2009,17409,21243,254,18693,746,,日本 栃木 宇都宮 日光 鹿沼 佐野 足利 那須 小山 下野,,FALSE,FALSE,FALSE,2020-01-11T04:32:13.000Z
58947910,ＷＡＫＯ＠主婦で個人事業主,wakokei,2009-07-21T22:42:29.000Z,Tue Jul 21 22:42:29 +0000 2009,17341,18508,1075,44856,390,肥満予防健康管理士で８ｋｇ減量維持中♪白い風赤い龍音2マヤ暦占い師♪主婦で個人事業主♪在宅介護しています♪おせっかいさん♪アニソン好き♪株・投資信託♪スマホでお仕事♪万RTされてるのをRTするのが好きです♪,,,FALSE,FALSE,FALSE,2021-02-08T06:34:06.000Z
119036624,「7つの習慣」研究委員会,7syuukansan,2010-03-02T13:37:45.000Z,Tue Mar 02 13:37:45 +0000 2010,17210,20126,26,1480,750,名著「7つの習慣」に感動しました。素晴らしいスティーブン・Ｒ・コビーさんの考え方をもっと普及しませんか？自分で考えて実践してみてどうだったか？さらにどうすればもっとよくなるか？そういったつぶやきの相乗効果が発揮できればとてもうれしく思います。※関係者ではございません。※人材開発についてたまに熱くなるのでご注意を！,スティーブン・Ｒ・コビーさんの世界,http://twilog.org/7syuukansan,FALSE,FALSE,FALSE,2016-05-05T09:09:51.000Z
114528367,戸部浩史,bombtobewild,2010-02-15T18:34:09.000Z,Mon Feb 15 18:34:09 +0000 2010,17153,23804,1,231,456,映画イージーライダーの挿入曲Born to be wilｄをﾊﾝﾄﾞﾙﾈｰﾑに使ってツイッターをやるぜと自己満足のヘビメタサンダーな絵を想い描くが、秒殺で頓挫、やっぱ先人にこされて、しかたなくbombーtobeーwild→→→爆弾（bomb)とワイルド(wild)のサンドイッチになったtobeめでございます。蠍座Ｂ型,東京都@活動拠点#浅草,,FALSE,FALSE,FALSE,2019-08-17T09:15:42.000Z
95818968,i.tes+,ites_plus,2009-12-10T04:03:26.000Z,Thu Dec 10 04:03:26 +0000 2009,17053,18613,38,17528,488,#twiNAGOYAメンバー。アイテスプラスは名古屋市南区のパソコンスクール、その他にもいろいろ。仕事関係、その他、楽しくつぶやき“なう”です。アイコンは教室とは関係なく中の人が寅年ということで（笑）。よかったらフォローお願いします。リフォローは100%します。#itesPLUS ハッシュタグを使用しています。,名古屋市南区,http://www.ites-plus.com/,FALSE,FALSE,TRUE,2021-02-07T06:25:26.000Z
74860897,若新雄純,wakashin,2009-09-16T22:47:56.000Z,Wed Sep 16 22:47:56 +0000 2009,17036,89,13,5323,216,今も思春期。いろんな社会実験的プロジェクトを企画してます／㈱NEWYOUTH代表、慶應義塾大学特任准教授など兼任／テレビ朝日・ワイド!スクランブル、TBS・Nスタ、ABEMAPrimeなどに出演中／※自意識過剰なので、投稿内容は誇張・美化されています。,東京都新宿区,http://wakashin.com,FALSE,FALSE,FALSE,2021-02-07T02:05:01.000Z
128109667,ミズタニ設計,mzoffice,2010-03-31T03:46:22.000Z,Wed Mar 31 03:46:22 +0000 2010,17009,20182,2,2011,721,"桑名市の1級建築士事務所です。
住宅・店舗・工場等の設計はもちろん
耐震診断・特殊建築物の定期点検も行っています。
【公認ホームインスペクター】の登録も完了済！第3者的な立場による住宅診断を通じて住宅の｢かかりつけのお医者さん｣としてお役に立てたらと考えています。
【twinavi公認】企業アカウント取得済み♪",三重県桑名市,http://ameblo.jp/mtms-mkmr/,FALSE,FALSE,FALSE,2013-12-15T07:09:31.000Z
125658713,加藤丈幸,Joh_of_sea,2010-03-23T13:28:55.000Z,Tue Mar 23 13:28:55 +0000 2010,16967,21831,107,5860,552,"京都で修業後、地元で造園、エクステリアの設計施工会社を経営しています。自分自身が、また会社が社会にどう貢献できるか、挑戦中です👊✨
http://t.co/p6OVmHczug　",三重県鈴鹿市,,FALSE,FALSE,FALSE,2020-05-19T23:39:39.000Z
54205761,小林英紀,soliton_koba,2009-07-06T13:37:51.000Z,Mon Jul 06 13:37:51 +0000 2009,16887,18253,134,11583,431,はじめまして♪ 健康関連事業で自宅でできるシニア起業・女性起業をナビゲートしています。豊かな人生を創造しましょう(＾＾),札幌だよ＾＾,http://solitonkoba.com,FALSE,FALSE,FALSE,2021-02-07T20:13:42.000Z
122520475,戸川　里奈,kouacchi,2010-03-13T00:40:24.000Z,Sat Mar 13 00:40:24 +0000 2010,16849,21095,8,185,536,今年から２年生だから少しは遊びに行きたいな。　近所を散歩するのが好きです。,八王子,,FALSE,FALSE,TRUE,2020-03-06T12:45:46.000Z
77455646,田宮卓（松下幸之助一人シンクタンク）,tamiyataku,2009-09-26T11:41:20.000Z,Sat Sep 26 11:41:20 +0000 2009,16842,16674,1641,8493,200,2019年6月、自宅（川崎市高津区）を改装し松下幸之助資料館設立。松下幸之助の本・資料1415点保持。当資料館は京都の松下資料館、ＰＨＰ研究所とは一切関係ありません。,神奈川県川崎市,http://ameblo.jp/tamiyataku1/,FALSE,FALSE,TRUE,2020-10-12T11:18:58.000Z
127488825,お泊まり恋愛詩,Otomari,2010-03-29T10:59:52.000Z,Mon Mar 29 10:59:52 +0000 2010,16814,17565,6,132,359,過去に書いた恋愛詩などを公開しています。↑を見て頂ければ、と思います。某SNS（mixiではなくも少しマニアックなところです）では「せるじゅ」という名前で登録しています。そちら繋がりの方もよろしく。,東京都,http://ameblo.jp/mrpepper/,FALSE,FALSE,TRUE,2011-03-12T12:55:56.000Z
62723105,HITOPY,jinhitomi,2009-08-04T04:55:06.000Z,Tue Aug 04 04:55:06 +0000 2009,16781,20066,83,4889,816,コンサルティング・プロデュース・講演企画・講師派遣。人と人をお繋ぎすることが得意です。 好きなことは、瞑想、ヨガ、写真、旅行、ドライブ、ダーツ、ビリヤード、スキー、ゴルフ、ジョギング 。今年はゴルフを再開したい(^^)v,,,FALSE,FALSE,FALSE,2020-12-28T01:53:15.000Z
88583417,H.O.,oshida_hiroaki,2009-11-09T03:38:21.000Z,Mon Nov 09 03:38:21 +0000 2009,16696,19661,66,2765,675,,,,FALSE,TRUE,FALSE,
125189449,とよと,toyoto_487,2010-03-22T00:54:34.000Z,Mon Mar 22 00:54:34 +0000 2010,16649,18029,11,10220,0,PCで困っていたらご相談ください。 拡張したい。動作が遅い・不安定。操作がわからない。立ち上がらない。等。趣味はアウトドアとガーデニング ベランダではネギを再生産しています。心についてのケア、エネルギーの補充方法、正しいリセットの仕方 こちらの相談もお受けします,千葉県船橋市,http://toyoto.blog.so-net.ne.jp/,FALSE,FALSE,FALSE,2021-02-06T22:04:44.000Z
109534336,Trytars,trytarshuman,2010-01-29T11:19:12.000Z,Fri Jan 29 11:19:12 +0000 2010,16563,17692,45905,41063,524,"With Hokkaido as our base, we send out photos and videos of seasonal scenery and nature's blessings. The keyword is ""Symbiosis""!",日本 北海道,https://WWW.instagram.com/trytars1,FALSE,FALSE,FALSE,2021-02-07T12:36:19.000Z
910750103475863552,ヨビノリやす,Yasu_Yobinori,2017-09-21T06:18:40.000Z,Thu Sep 21 06:18:40 +0000 2017,16559,874,7089,3236,93,ヨビノリ編集兼エンジニア、企画・出演/東工大物理卒(修士)/大企業就職後1年で退職/ヨビノリ登録者数60万人↑/フリーランス/ HP▶︎https://t.co/JvAC42J8Ac /インスタ▶︎ https://t.co/3iRULF1eSt /たくみ▶︎@Yobinori,,https://www.youtube.com/yobinori,FALSE,FALSE,TRUE,2021-02-07T12:06:34.000Z
135887149,玉城秀樹・健康呼吸研究家・セラピスト,kobe_tamaki,2010-04-22T13:36:45.000Z,Thu Apr 22 13:36:45 +0000 2010,16521,19840,5,3797,546,神戸六甲山系はパワースポット。その神戸から元気発信！様々な運動法や古武術、ヨガなどの民間治療を研究し、現代人の生活にマッチした呼吸健康法を指導。関節ぐるぐる独特の運動法は予防医学はもちろんメンタル・トレーニング、潜在能力開発にも。シンプルで美しい動き。出張企画運営。健康呼吸研究家。フェリシモしあわせの学校講師。,神戸市中央区,http://www.kininaru-school.jp/,FALSE,FALSE,FALSE,2016-07-19T01:47:16.000Z
60320929,加藤公一（はむかず）,hamukazu,2009-07-26T15:01:07.000Z,Sun Jul 26 15:01:07 +0000 2009,16509,2573,126328,146610,418,"Kimikazu Kato, ソフトバンク株式会社。博士（情報理工学）。修士は数学（代数幾何学）。にゃーんと鳴く狂犬と呼ばれている。DMは全員に開放中。  著書「機械学習のエッセンス」：https://t.co/pzfvvcPpIS 、監修「機械学習図鑑」https://t.co/GliV6hTWJJ",カルディ,http://linkedin.com/in/kimikazukato,FALSE,FALSE,FALSE,2021-02-08T07:17:58.000Z
163779887,未来ノート事務局,future_note,2010-07-07T07:29:26.000Z,Wed Jul 07 07:29:26 +0000 2010,16491,20972,14,797,309,IT業界の風雲児、アイエスエフネット（ISFnet）グループ代表、渡邉幸義の著書の公式ツイッター。最新刊『会社は家族、社長は親』（PHP研究所）9月発売！行動基準を著した『社長のメモ』、手帳・時間管理術の『「未来ノート」で道は開ける！』、障がい者雇用の秘訣を綴った『社員みんながやさしくなった』も発売中！,東京都港区赤坂,http://www.future-note.com/,FALSE,FALSE,FALSE,2013-01-18T10:07:14.000Z
91292929,Gift！Webマーケター　桜井優人,39f,2009-11-20T07:38:29.000Z,Fri Nov 20 07:38:29 +0000 2009,16490,19090,1,1225,631,"ネットで感動を伝えるのを使命としています。それに伴いお金を頂ければ私も幸せです。
大学在学中にIT系の会社を起業しましたが今はフリーランス。

サイトプロデュースでビジネスを構築し続けています。
他にネットショップのツイッターコンサルティング活動。アカ3文字は珍しい！マイブームは西野カナ",東京都,http://ameblo.jp/1netbusiness,FALSE,FALSE,FALSE,2013-01-19T06:32:54.000Z
108778715,アンソニーロビンズ,Tonyrobbins_Bot,2010-01-27T00:51:39.000Z,Wed Jan 27 00:51:39 +0000 2010,16409,18042,0,168263,665,"世界No.1コーチ、アンソニー・ロビンズの名言を日本語で紹介するBOTです。
Live With Passion!",,,FALSE,FALSE,TRUE,2021-02-08T08:03:44.000Z
106669656,kohta_s,kohta_s,2010-01-20T08:27:38.000Z,Wed Jan 20 08:27:38 +0000 2010,16380,20106,47,939,436,"テーマは映画・音楽・小説エンターテイメント三種類です♪名映画・名曲・名作を探してます！趣味は寝ることです。この季節は散歩も好き。感動があったときや、「おススメなんか無いかな？」といった質問中心です。おススメがある方は是非教えてください！それでは、楽しく繋がりましょ☆
※出入りは自由主義です。リムはご自由にどうぞ…",TOKYO,,FALSE,FALSE,FALSE,2014-10-16T11:41:14.000Z
79100830,FMヨコハマ 「E-ne!」,ene_staff,2009-10-02T05:07:53.000Z,Fri Oct 02 05:07:53 +0000 2009,16379,1159,216,28811,235,チューニングは FM84.7 & 80.4 & 87.0！FMヨコハマのお昼12時からMITSUMIがお届けする「E-ne! ～good for you～」のスタッフによるつぶやきです。今日もみなとみらいのスタジオからLIVE ON AIR！ #847ene,横浜・みなとみらい,https://www.fmyokohama.jp/ene/,FALSE,FALSE,FALSE,2021-02-08T08:09:53.000Z
5676062,島 青志,bluewill,2007-05-01T05:53:15.000Z,Tue May 01 05:53:15 +0000 2007,16212,19482,2,1695,674,"ソーシャルメディア総合広告代理店ＳＡＬＴ代表　　　
ソーシャルメディア・コンサルタント　
酒・宇宙・ＳＦをこよなく愛する夢中人。　

２０１２年５月　「ソーシャルメディアの達人が教えるリンクトイン仕事革命」刊行。
http://t.co/PrR58dRi",東京都,http://www.saltad.co.jp,FALSE,FALSE,FALSE,2014-01-28T09:03:52.000Z
123409927,ナチュラルビューティラボ,airunbl,2010-03-16T00:59:58.000Z,Tue Mar 16 00:59:58 +0000 2010,16195,20699,70,1825,462,エステサロンは痩せるだけの場所ではない。身体の内外を細胞レベルで健康にし、そこから生まれる美と幸せを追求するところ。そんな想いを込めたサロンは今年で12周年！これからもよろしくお願いします☆,京都市中京区,http://www.n-labo.com/,FALSE,FALSE,TRUE,2019-04-18T14:44:28.000Z
101251702,櫛渕 清之,k_kushibuchi,2010-01-02T15:53:53.000Z,Sat Jan 02 15:53:53 +0000 2010,15996,14350,857,621,374,京都府民。大阪維新の会の１ファン。橋下松井吉村各氏は希代のリーダーだと感じている。大阪では常に選挙に勝利する維新であるが、twitterでは激烈に維新を嫌っている人も実に多く見かける。何が彼ら彼女らをそうさせたのか大変興味あり。反維新の方もフォローします。都構想は残念だった。対案無しに批判するだけの左翼に心底ウンザリ。,,,FALSE,FALSE,FALSE,2020-12-24T14:25:45.000Z
85143780,黒岩　哲生,yunohanaryokann,2009-10-25T19:09:54.000Z,Sun Oct 25 19:09:54 +0000 2009,15922,17848,6756,7143,507,鄙びた宿ですが、温泉には自信アリ、特に糖尿病には抜群の良さを持っています。万座温泉の湯の花旅館で見て下さい。,群馬県吾妻郡嬬恋村,http://www.yunohana-m.com,FALSE,FALSE,FALSE,2021-01-27T22:37:16.000Z
5827642,マツダミヒロ,matsudamihiro,2007-05-07T09:03:47.000Z,Mon May 07 09:03:47 +0000 2007,15823,7961,493,6964,730,"質問の専門家 。NHKなど雑誌やテレビの取材多数。ニューヨーク国連学校はじめ各学校や企業などでも導入。質問力は子育て、恋愛、ビジネス、人生、医療など様々な分野で活用されている。「しつもんメソッド」を伝える講師は5,000人以上国内外で活躍。著書は「質問は人生を変える」など世界各国で35冊","Honolulu, HI",https://www.youtube.com/user/matsudamihirotv?sub_confirmation=1,FALSE,FALSE,FALSE,2021-01-31T01:23:02.000Z
69215121,けせらせらFP事務所,keserasera3,2009-08-27T05:51:38.000Z,Thu Aug 27 05:51:38 +0000 2009,15798,16479,5465,25818,358,FP（ファイナンシャルプランナー）なんてモノを生業としておりますので、たぶん、お金に関することをメインにず～っと、ず～っと、ぶつぶつ言っていると思います！    資産運用なんかも・・・  趣味も・・・  やっぱりお金と仲良くしていたいモンです！！でも、お金ってあくまでも紙切れで、大切なのって信用なんですよね……,東京都江東区,http://keserasera.holy.jp/,FALSE,FALSE,FALSE,2021-02-07T22:17:23.000Z
144453724,アカウント移行いたします,imosamurai777,2010-05-16T10:04:19.000Z,Sun May 16 10:04:19 +0000 2010,15793,20635,8,5653,344,アカウント変更いたします。https://t.co/l76PlTACGd,六本木7-6-5 DISSY B1,https://mobile.twitter.com/youzan765,FALSE,FALSE,FALSE,2020-11-30T22:11:04.000Z
120629353,超空室対策株式会社、服島秀信,HideFukushima,2010-03-07T02:06:03.000Z,Sun Mar 07 02:06:03 +0000 2010,15672,16543,5965,17484,253,空室対策を得意とする不動産コンサルタント。娘に甘い父親です。鳥取県米子市錦町→北栄町→両三柳→箕面船場→池田→石橋→江坂→横浜伊勢佐木→板橋高島平→米子市。お気軽にフォロー、ブロックOK倫理不適切はお断りします。無言フォローしますがご容赦下さい。facebook→ https://t.co/kKRUBlt6yW,鳥取県米子市,http://blog.livedoor.jp/furyotyunen0911/,FALSE,FALSE,FALSE,2021-02-02T10:39:42.000Z
94102877,ファインジュエリー,finejgold,2009-12-02T14:43:27.000Z,Wed Dec 02 14:43:27 +0000 2009,15590,17338,23,6578,255,貴金属、時計、ブランド品の買取、販売を行っております。皆様ぜひご利用くださいませ（＾＾）,東京都台東区,https://www.rakuten.co.jp/finejewel/,FALSE,FALSE,FALSE,2021-02-06T10:53:54.000Z
101822879,石田淳,Ishida_Jun,2010-01-04T18:01:24.000Z,Mon Jan 04 18:01:24 +0000 2010,15583,8329,168,6645,781,"行動科学マネジメント第一人者。米国ビジネス界で大きな成果を上げる行動分析を基にしたマネジメント手法を日本人に適したものに独自手法でアレンジ。Blog：https://t.co/BXKcIFq6YR　オフィシャルサイト：https://t.co/7GimSO4Hhc
■講演、対談、取材等のご依頼は下記リンクから",東京都,https://www.will-pm.jp/contact/,FALSE,FALSE,TRUE,2021-02-08T00:12:37.000Z
112588107,山本　隆雄　健康・食育・子育てレシピ主宰,genkico,2010-02-09T01:37:31.000Z,Tue Feb 09 01:37:31 +0000 2010,15578,17555,0,7410,604,歯科医院のコンサルをしています。毎日無料で「便利」「簡単」「おいしい」献立の配信をしています。お母さんは配信された献立で作るだけ。お子さんはお母さんが驚くほど積極的になり、その結果、学力・体力アップ者続出中です！健康・食育マスター講座１級http://t.co/mH1j2xSLdH 、行動継続技能認定講座１級を所持。,大阪市北区,http://www.kosodate-recipe.com,FALSE,FALSE,FALSE,2018-02-12T07:09:38.000Z
110501949,howl,howlwizard,2010-02-01T19:39:48.000Z,Mon Feb 01 19:39:48 +0000 2010,15483,18189,85,25285,279,,,,FALSE,FALSE,FALSE,2018-06-05T00:00:05.000Z
156177478,黒柳友理,9696kuroyuri,2010-06-16T06:21:32.000Z,Wed Jun 16 06:21:32 +0000 2010,15430,19229,5,1883,470,"㈱黒柳塗装店の長女であり、岩盤浴セレニテの女将をしております。お客様に「ＮＯ」と言わず、気持ちよく満足していただけるよう心掛けています。
中小企業家同友会豊橋地区メンバ-。",愛知県豊橋市,http://www.kuroyanagi.jp/serenite/index.html,FALSE,FALSE,FALSE,2012-10-15T11:01:58.000Z
47606540,MIZUNO Yoshiyuki　水野義之,y_mizuno,2009-06-16T11:59:23.000Z,Tue Jun 16 11:59:23 +0000 2009,15426,10571,29768,48599,1187,Physicist & informatician. Professor Emeritus of KWU. Tweets are temporal and not proved nor decisive. RTs are not my opinion. 京都女子大学名誉教授、物理・情報系。ツイート内容の保証はしません。,京都市東山区,,FALSE,FALSE,FALSE,2021-02-06T08:25:49.000Z
99099930,山岸学,manaboo_y,2009-12-24T13:03:54.000Z,Thu Dec 24 13:03:54 +0000 2009,15421,17439,100,13242,465,"会社員ブロガー（2つのブログを運営）。吉祥寺ファンページという地域密着型の吉祥寺ではNo.1のブログを運営しています。https://t.co/cvJOveIGfv
📩はDMでお願いします。",東京都23区のほう,http://katatemadesign.com/,FALSE,FALSE,FALSE,2020-11-13T23:31:15.000Z
55156935,澤根哲郎:戦略税理士@岡山,sawane,2009-07-09T05:49:41.000Z,Thu Jul 09 05:49:41 +0000 2009,15375,17437,0,2656,655,"岡山市の税理士(日米).実践経営計画＝バランス・スコアカードが得意。コンサル、セミナー講師としても活動。著作は『戦略マップ』(PHP)『会計はとっても単純だ！』(あさ),http://t.co/YNjrHFBgWT",岡山市,http://ameblo.jp/sawanetetsuro/,FALSE,FALSE,FALSE,2021-02-07T00:16:29.000Z
112019952,情熱世界観プロデューサー　シン廣田,assistmansky,2010-02-07T00:22:58.000Z,Sun Feb 07 00:22:58 +0000 2010,15278,17010,34,3215,329,100年先の遺伝子に伝える情熱。突き抜ける起業家のための情熱世界観プロデューサー。シン廣田 １５の質問で情熱の源泉を発掘。そこに隠されてい世界観を、ことばとして明確にします。あなたの世界観はなんですか？,静岡県富士市,http://www.facebook.com/assistmansky,FALSE,FALSE,FALSE,2020-09-20T03:45:33.000Z
108562258,satoru,topmenu,2010-01-26T09:43:18.000Z,Tue Jan 26 09:43:18 +0000 2010,15106,18989,0,430,525,スポーツに関連したビジネスに取り組む会社をやってます。 健常者／障害者共にアマチュアスポーツ振興のために完全無料のホームページを提供中。トレーナーの普及には特に力を入れています。,名古屋市中区錦,http://www.sporadi.jp,FALSE,FALSE,TRUE,2013-06-18T03:32:34.000Z
151010582,チャリン♪,chariiin,2010-06-02T11:32:21.000Z,Wed Jun 02 11:32:21 +0000 2010,15082,16980,5267,10524,251,生きてりゃ色々あるさ。前も後ろも表も裏も。それでも生きていくのさ。,miyagi.japan,,FALSE,FALSE,FALSE,2020-09-27T12:55:05.000Z
