User Id,Name,Screen Name,UTC,Created At,Followers,Following,Favorites,Tweets,Lists,Bio,Location,URL,Verified,Protected,Default Profile,Last Posted
1303950756504952832,flier book labo広報委員,FlierBookLabo,2020-09-10T06:57:57.000Z,Thu Sep 10 06:57:57 +0000 2020,563,4986,5,124,0,"【本の要約サービスflier（フライヤー）公認】
本との多様な関わり方を発信し、ヒラメキ💡にあふれた学びが生まれる世界をつくりたい！
flier book laboの会員が、中の出来事や見つけたヒラメキを発信📢

https://t.co/DB5b5wjNdj (note)

↓flier book labo",,https://www.flierinc.com/book_labo,FALSE,FALSE,TRUE,2021-01-13T06:00:06.000Z
1137563205369077760,温野菜🐑 NZ愛🇳🇿&読書📚,yu_kiaora,2019-06-09T03:32:57.000Z,Sun Jun 09 03:32:57 +0000 2019,563,1759,880,490,2,4回目のNZ🇳🇿旅行に早く行けるといいな。。／普段は読書📚に関する情報を発信／Python・データ分析を日々勉強中✏️／行動経済学とデザイン思考が最近の関心。,,,FALSE,FALSE,TRUE,2021-02-07T01:32:36.000Z
425644208,明,YamadaAkira3,2011-12-01T07:46:47.000Z,Thu Dec 01 07:46:47 +0000 2011,562,2207,63735,77365,3,,,,FALSE,FALSE,FALSE,2021-02-08T07:41:55.000Z
797691658586333184,橡実,sho_jitsu,2016-11-13T06:44:46.000Z,Sun Nov 13 06:44:46 +0000 2016,562,1530,16854,12897,3,中年,京都市,,FALSE,FALSE,FALSE,2021-02-07T10:50:28.000Z
596647297,ギブソン,givehatoba,2012-06-01T17:26:32.000Z,Fri Jun 01 17:26:32 +0000 2012,562,566,430,1287,2,ギター🎸,,,FALSE,FALSE,TRUE,2021-02-03T14:47:03.000Z
169403288,midoeitana,midoritana,2010-07-22T07:25:04.000Z,Thu Jul 22 07:25:04 +0000 2010,561,1326,14230,16969,2,静かな生活実践家,高知県,http://midoritana.com/,FALSE,FALSE,TRUE,2021-02-07T22:50:24.000Z
915751854805368838,Dodger blue、 I love Nomo and Blue sky,O3kpCoKvQuCm0LG,2017-10-05T01:33:50.000Z,Thu Oct 05 01:33:50 +0000 2017,560,2244,69859,30243,0,"It keeps flying and someday becomes dust. I will continue to pray for the safety of the voyage until that day.
(無言フォローお許しください。）",翔んで埼玉,,FALSE,FALSE,TRUE,2021-02-08T01:53:04.000Z
212422367,ゔぃーた,VITAN__,2010-11-06T01:20:46.000Z,Sat Nov 06 01:20:46 +0000 2010,558,795,14618,26157,16,"バチャ豚兼エンジニア 主にFPGA, インフラ, 組み込み等 多方面で色々と icon:@Kame_Low",つくば,,FALSE,FALSE,FALSE,2021-02-08T07:17:01.000Z
71874030,おぴー,open_price,2009-09-05T19:33:36.000Z,Sat Sep 05 19:33:36 +0000 2009,558,2670,26992,32110,8,,,,FALSE,FALSE,TRUE,2021-02-08T07:16:34.000Z
1139135593865023488,ザーマエ,zamaezaaa,2019-06-13T11:41:04.000Z,Thu Jun 13 11:41:04 +0000 2019,558,505,9471,9733,13,発言は個人の,"Namba, Osaka",https://qiita.com/zamaezaaa,FALSE,FALSE,TRUE,2021-02-08T06:41:02.000Z
56892877,Tetsuya Ogawa 小川哲也,zheye,2009-07-15T02:10:56.000Z,Wed Jul 15 02:10:56 +0000 2009,558,1410,6714,4931,0,元エンジニア 建設的な議論のできる場所を作る/富の再配分 趣味:音楽全般(上原敏の集いメンバー)、旅行、ゲーム、アニメ、寺社、歴史、中国など ヤフー→Zコーポレーション→CoinDesk→Gaudiy,東京 中央区,,FALSE,FALSE,FALSE,2021-01-17T05:11:44.000Z
99255328,セキテソン/teson seki,TesonSeki,2009-12-25T09:34:00.000Z,Fri Dec 25 09:34:00 +0000 2009,557,1561,1045,4196,18,農業機械売ってます。,東京とか千葉とか。,,FALSE,FALSE,FALSE,2021-01-28T01:25:07.000Z
839738475893047296,ATSU /,atsushi101011,2017-03-09T07:23:49.000Z,Thu Mar 09 07:23:49 +0000 2017,555,461,1693,1244,7,"22歳 / Web engineer / Ruby on Rails,Vue.js / 14年間卓球してます / NPO法人soarインターン @soar_world /",兵庫→東京 ,https://note.com/atsushi101011,FALSE,FALSE,TRUE,2021-02-07T07:38:57.000Z
1316994498744889344,chan chin,chanchingmail,2020-10-16T06:49:48.000Z,Fri Oct 16 06:49:48 +0000 2020,553,2028,392,425,30,🇮🇹Iglesia ni Cristo church of Christ 🇮🇹,Republic of the Philippines,http://www.facebook.com/Uloadtrade,FALSE,FALSE,TRUE,2020-10-22T11:23:40.000Z
302403208,Shigeru O'hira,SigO0301,2011-05-21T04:01:46.000Z,Sat May 21 04:01:46 +0000 2011,552,1441,1993,4215,13,"Used to live in Aomori Prefecture, Japan. There is a place having something we lost, not a place of nothing. Let's support Tohoku!",Japan,,FALSE,TRUE,FALSE,
1029774808962101249,CrushedGl4ss🍼VRC,CGl4ss,2018-08-15T17:00:21.000Z,Wed Aug 15 17:00:21 +0000 2018,549,2545,27536,5885,8,"Blender/Unity/ClipStudio/Java/C++/
Python/初学者。
VRChat/CS:GO/Minecraft/雀魂/エロゲ/遊んでます。
Quest2/使ってます。
ﾃﾞｨｽｺｰﾄﾞｻｰﾊﾞhttps://t.co/Sad18Ol8eJ",バーチャル大田区,,FALSE,FALSE,FALSE,2021-02-08T07:53:35.000Z
112341707,mamespresso,mamespresso,2010-02-08T04:22:26.000Z,Mon Feb 08 04:22:26 +0000 2010,547,585,13602,7491,0,タイに住んでます。好きなネタは和牛の「がんばっていきましょう」です。よろしくおねがいします。たまに母校のMBAについてとかブログ書いてます。,"Bangkok, Thailand",http://bkkstudy.com,FALSE,FALSE,FALSE,2021-02-08T01:05:45.000Z
773292968631414785,是々非々。,sazaebon13,2016-09-06T22:53:05.000Z,Tue Sep 06 22:53:05 +0000 2016,547,757,32440,32034,1,"頑張れ！立件共産党！！どうせ大したことは言ってない、
何もしなくていいからモリカケ桜だ！！",,,FALSE,FALSE,FALSE,2021-02-07T20:58:21.000Z
23414032,そろそろタイムリミットが,pipe_fitter,2009-03-09T07:56:15.000Z,Mon Mar 09 07:56:15 +0000 2009,547,4014,8799,23217,19,【十】みんななかよくプレイしましょう,日本,,FALSE,FALSE,FALSE,2021-02-08T03:13:46.000Z
54578050,よぐ yogueYoko,yogueYoko,2009-07-07T15:26:17.000Z,Tue Jul 07 15:26:17 +0000 2009,546,915,81046,45087,36,東京に戻りました。その前は数年インドネシア、ジャカルタ在住。もっと前は香港在住でした。 国内外で引越し人生、名古屋、仙台、東京、香港 、ジャカルタ を転々と。 C-pop＆洋楽が好き。海外のコンサに気軽に出かけます。 つぶやきは日本語中心ですが、海外の友人との会話で英語、中国語(北京語)も混ざります。,東京、香港、Jakarta雅加達,http://yogue.blog17.fc2.com/,FALSE,FALSE,FALSE,2021-02-07T13:52:45.000Z
718219412399136768,MASAKI,Kaja3ooo,2016-04-07T23:30:26.000Z,Thu Apr 07 23:30:26 +0000 2016,545,1016,3286,291,1,早稲田大学 商学部2年 株式会社ウィル・シード 放送研究会 学生団体スタ場 えんじnear Python ラーメン お笑い,,https://www.instagram.com/mo_shke,FALSE,FALSE,TRUE,2021-02-07T10:24:43.000Z
3056054234,Souta Takada,stakada7,2015-03-02T12:04:29.000Z,Mon Mar 02 12:04:29 +0000 2015,543,1239,5833,6207,26,software engineer / engineering manager,"Tokyo, Japan",http://stakada7.com,FALSE,FALSE,FALSE,2021-02-05T07:40:37.000Z
321822175,doyaaaaaken,doyaaaaaken,2011-06-22T05:38:10.000Z,Wed Jun 22 05:38:10 +0000 2011,542,848,1412,623,6,"フルスタックエンジニアです。普段はKotlin, Vue.js触っています。
漫画・グルメ・ゲームが特に大好き。

smartround（創業メンバー/CTO）←BizReach←HP←東大院←東大←灘
kotlin-csv作者。Ktor・Exposed等のcontributer。Ktorのドキュメント翻訳も。",0と1の狭間の世界（0.9ぐらいのところ）,https://github.com/doyaaaaaken,FALSE,FALSE,FALSE,2021-02-07T03:21:47.000Z
895338041925144577,Daichi Hayakawa,HayakawaDaichi,2017-08-09T17:36:38.000Z,Wed Aug 09 17:36:38 +0000 2017,541,742,1375,750,7,DNA折り師/Rogers-lab/Brandeis University/東大物工/バイオとソフトマターの狭間/留学/ビール造り/ボストンでサッカーやるならBosBaka!/XPLANE/留学情報はこちらから:@xplane_ryugaku / https://t.co/maDNRyp3vB,"Boston, MA",https://sites.google.com/view/daichihayakawa/home,FALSE,FALSE,TRUE,2021-02-08T04:49:37.000Z
703437879683342339,ゆなくら,Memhury,2016-02-27T04:33:54.000Z,Sat Feb 27 04:33:54 +0000 2016,541,606,42082,10341,7,ドーナッツ🍩🍩🍩🍩🍩🍩🍩🍩🍩🍩と自我の発生,おうちキャンパス,,FALSE,FALSE,FALSE,2021-02-07T03:53:25.000Z
275337990,これち,Korechi_,2011-04-01T02:41:55.000Z,Fri Apr 01 02:41:55 +0000 2011,541,307,8549,8004,26,"R&D Engineer @SIE, @Sony",Tokyo,http://korechipostit.hatenablog.com,FALSE,FALSE,FALSE,2021-02-07T05:26:07.000Z
1139161827986665472,メトロ@エンジニアはコードを書くな,metro_pg,2019-06-13T13:25:19.000Z,Thu Jun 13 13:25:19 +0000 2019,539,1787,203,342,0,"と言われる時代が来てるらしいですが、僕の元にはまだ来ていないようです//アラサー派遣→上京してsier勤務→フロントエンドエンジニア目指す//特技はYouTube16時間鑑賞//現在の目標:web系エンジニア転職or副業//TypeScript,React,Next.js,Amplify, Node.js,AWS",東京,,FALSE,FALSE,TRUE,2021-02-07T19:31:46.000Z
1059332804478038017,Naoki Shibata,ns_abcd,2018-11-05T06:33:16.000Z,Mon Nov 05 06:33:16 +0000 2018,539,1991,35346,3108,0,#NLP #野球 #れいわ新選組,,,FALSE,FALSE,TRUE,2021-02-07T03:59:11.000Z
58480778,"MATSUDA, Shougo",planetmbit,2009-07-20T14:05:05.000Z,Mon Jul 20 14:05:05 +0000 2009,537,508,943,376,20,2021年の今年は、いろいろとご縁が重なり、十数年来いつかはと目指していた宇宙に関する仕事に就く機会を頂く事が出来、いよいよ本格始動です。これまでメーカでのハードウェア開発から機械学習用いた新規事業立上げやAI/IoT/データ関連企画も携わってました。キャリアの出発点である電子回路設計が今でも技術者としての根幹です。,電通大→日立→SB→Space BD ;RSP/Maker:,https://qiita.com/pmbit_jam,FALSE,FALSE,FALSE,2021-02-07T15:32:10.000Z
847589750504423424,TaigaY,TaigaY2,2017-03-30T23:21:58.000Z,Thu Mar 30 23:21:58 +0000 2017,536,1028,4412,280,0,青学 経営 🇨🇳語 みんなよろしく^_^ 無言フォローすいません！ 🍜🎤🤾‍♂️🏸🎱🎯株式会社 Builds,,https://www.instagram.com/taiga9028,FALSE,FALSE,TRUE,2020-12-23T15:29:35.000Z
1023953585321562112,tech@考えるア志📚,Tech09497964,2018-07-30T15:28:53.000Z,Mon Jul 30 15:28:53 +0000 2018,535,844,17917,6358,5,"アクチュアリー試験を一旦、受け終えた受験生です。

大学生たちと確率論やっています。

統計学、機械学習なんも分からん。

無言フォロー失礼します。

就活に向けて準備中🍵🍀✏️。

SIAJ.(Math only)",地区センター,,FALSE,FALSE,TRUE,2021-02-08T07:14:19.000Z
15611012,Shunsuke Masuda ／ Cryptact,goldenmiffy,2008-07-26T14:45:02.000Z,Sat Jul 26 14:45:02 +0000 2008,535,592,1380,2469,6,人生匍匐前進。（株）クリプタクト 共同創業者,Tokyo,https://grid.cryptact.com/user/ctt-shun/idea,FALSE,FALSE,FALSE,2021-02-08T00:31:55.000Z
125592904,千葉 和樹@錦織bot,srixor,2010-03-23T08:09:54.000Z,Tue Mar 23 08:09:54 +0000 2010,535,1345,4447,18012,0,錦織と同年齢。23の年は錦織の全試合をオンライン観戦&実況ツイート。Tennis/Boarding/lockin'/HBB/MJ/SNSD/KARA/Hardwell/MAKJ/Botnek/Showtek/...,"Nagasaki-ken, Japan",,FALSE,FALSE,FALSE,2021-02-05T15:07:40.000Z
1117700653772488704,ケバブ大臣,kebabuku,2019-04-15T08:06:16.000Z,Mon Apr 15 08:06:16 +0000 2019,534,1419,625,670,1,"新しくドネルケバブ省の国務大臣に任命されました
野菜は食べられません
ドネルケバブ省のリンクはプロフにて",アソコです♥,http://jp.pornhub.com,FALSE,FALSE,TRUE,2021-02-07T10:22:48.000Z
130407825,otokunaga,otokunaga2,2010-04-07T06:01:10.000Z,Wed Apr 07 06:01:10 +0000 2010,533,2430,48735,5184,15,某研究機関で細々色々やってます。何もわからないことが最近わかりつつあります。メッセージング・分散システム好きです。いつまでも作り続けていたい所存。少し背伸びをしたツイートから日常までランダムに喋ります。元IoTエンジニア。お仕事緩募してます。2021はwasmやってきます。,,https://otokunaga2.hatenablog.com/,FALSE,FALSE,FALSE,2021-02-07T08:43:14.000Z
840105074823110657,アイユ,aiyu_doc,2017-03-10T07:40:33.000Z,Fri Mar 10 07:40:33 +0000 2017,533,583,29242,27227,10,スマブラ、BUMP、FF等が好きです。いろんな話するので気軽にリム・ブロ解・ミュート・意見などしてください。返信遅いです。,,,FALSE,FALSE,TRUE,2021-02-07T14:34:04.000Z
741875386250760193,怜,RE_Minory,2016-06-12T06:10:50.000Z,Sun Jun 12 06:10:50 +0000 2016,532,4722,31363,5858,6,Going deeper with Twitter. / 諸法無我,"Tokyo, Japan",,FALSE,TRUE,TRUE,
767293045,つあり🐬,two_nothing,2012-08-19T09:53:18.000Z,Sun Aug 19 09:53:18 +0000 2012,531,565,27727,170551,33,"アイマス:喜多日菜子喜多見柚担当、シャニマス初めました/テクノロジー:Python, Discord bot",喜多喜多見P,http://beatmania-clearlamp.com/djdata/rachs/,FALSE,FALSE,TRUE,2021-02-08T06:43:18.000Z
249189726,3540,Gamma_ijk,2011-02-08T15:22:41.000Z,Tue Feb 08 15:22:41 +0000 2011,531,611,9084,47640,30,光あるうち光の中を歩め,研究/勉強≪1,,FALSE,FALSE,FALSE,2021-02-07T22:41:09.000Z
1048720257764843523,鶏肉おじさん,toriniku_ojisan,2018-10-06T23:42:48.000Z,Sat Oct 06 23:42:48 +0000 2018,531,2155,38335,2724,4,銀座webエンジニア,東京 千代田区,,FALSE,FALSE,TRUE,2021-02-06T11:30:24.000Z
2396167598,たかの,mikanman310,2014-03-18T12:52:26.000Z,Tue Mar 18 12:52:26 +0000 2014,530,580,1642,1226,2,フリーライダー / 長野→アウトレット→アウトレット/インスタhttps://t.co/AUWX7uM5Er,東日本,,FALSE,TRUE,TRUE,
1132423882114125825,Qiita人気記事投稿者紹介bot,q_hayari,2019-05-25T23:11:07.000Z,Sat May 25 23:11:07 +0000 2019,530,2324,3,1515,2,デイリートレンドランキング上位の記事執筆者、いわゆる 『すごい人』 を毎日紹介。※連日の同記事ランクインの場合は紹介の対象外としています。https://t.co/DFhKzpihVg のプロフィールを元にTwitterアカウントを抽出。,連日ランクインの判定に利用しているネタ元様,https://www.mtioutput.com/entry/qiita/dailytop,FALSE,FALSE,TRUE,2021-02-07T23:04:07.000Z
934596019,kouki,kw_410sr,2012-11-08T14:07:55.000Z,Thu Nov 08 14:07:55 +0000 2012,528,525,9419,4499,1,飯ダーツ,,,FALSE,FALSE,FALSE,2021-02-04T13:26:38.000Z
710648257324552192,下町のナポ(),musique_leon,2016-03-18T02:05:22.000Z,Fri Mar 18 02:05:22 +0000 2016,528,987,10310,6290,3,毎日ほっこりエピソード,𝑯𝑨𝑹𝑫 𝑶𝑭𝑭 𝑪𝑶𝑹𝑷.,,FALSE,TRUE,FALSE,
2960951647,改良の湯,boku_taku_boku,2015-01-06T15:57:41.000Z,Tue Jan 06 15:57:41 +0000 2015,528,609,2640,698,1,いぬをかいたい/ひるねがながい/社会保障法,saunas,,FALSE,TRUE,TRUE,
882206465674551296,₿クリプトん₿,cryptnnn,2017-07-04T11:56:26.000Z,Tue Jul 04 11:56:26 +0000 2017,527,4883,8452,12219,2,仮想通貨始めました 2016~ ✧＼\ ٩( ’ω’ )و /／✧ #xrp #btc,,,FALSE,FALSE,TRUE,2021-02-08T06:12:28.000Z
72205522,ワユリ,wayuri,2009-09-07T04:33:04.000Z,Mon Sep 07 04:33:04 +0000 2009,524,720,48669,54605,22,"東京を徘徊する流浪の飲み人。
好きな言葉は、ハッピーエンド。
酔っぱらいの戯言は、信じない方が吉。",台所,,FALSE,FALSE,FALSE,2021-02-08T02:17:23.000Z
1141818476639637504,読める名前にしなさい(ホ別5億),mogusa_mogumogu,2019-06-20T21:21:53.000Z,Thu Jun 20 21:21:53 +0000 2019,523,4713,18736,1530,2,"半導体生技おじさん。
動物園とカメラとDIYとレジンアクセ作りとキュアミルキーとミニバラが好き。2月には新居完成なのだ！
FF外歓迎、ほぼフォロバします。",,,FALSE,FALSE,TRUE,2021-02-08T06:34:15.000Z
780309134847508480,Kairu,kairu_pk,2016-09-26T07:32:50.000Z,Mon Sep 26 07:32:50 +0000 2016,523,702,2463,2328,3,"横国経済 / 関心分野: （応用）ミクロ経済学, ゲーム理論, 産業組織論,マーケットデザイン, etc. / カジリス (さどかみ)",愛媛→横浜,,FALSE,FALSE,TRUE,2021-02-08T06:35:51.000Z
17919777,"TAKAHASHI, Akihiko",inarimae,2008-12-06T09:41:41.000Z,Sat Dec 06 09:41:41 +0000 2008,523,557,30966,47661,24,茨城県つくば市在住、プライベートにつぶやいてます。サウンドスケープに興味、環境音を幅広く楽しんでしまう性癖あり。縁あって千葉県香取市佐原によく出没、佐原囃子を勉強中。,"Tsukuba, Ibaraki pref. Japan.",,FALSE,FALSE,FALSE,2021-02-08T00:10:40.000Z
1271630142,nami,nm2n_n,2013-03-16T07:07:31.000Z,Sat Mar 16 07:07:31 +0000 2013,523,697,5028,335,6,"Speech is silver, silence is golden.",🦖,https://www.instagram.com/nami_fh,FALSE,TRUE,FALSE,
95047506,シルバー井荻,ikanocchi,2009-12-06T18:33:31.000Z,Sun Dec 06 18:33:31 +0000 2009,522,1331,2842,25145,14,編集者！ライター！週刊誌からウェブメディアまで,東京 港区,,FALSE,FALSE,FALSE,2021-02-07T06:25:37.000Z
788160314,土,tsuchiyayusuke0,2012-08-29T00:21:23.000Z,Wed Aug 29 00:21:23 +0000 2012,521,885,2998,3359,3,尼崎 / 陸上 / Sunda / ムス共 / エコノメ / sfc,"2-11-8 Kitazawa, Setagaya",http://www.ganas.or.jp,FALSE,TRUE,TRUE,
842214359203897344,ミユカ,miko_mikommm,2017-03-16T03:22:05.000Z,Thu Mar 16 03:22:05 +0000 2017,518,653,67090,2997,5,uts3-19→M1/Theatre MERCURY18 役者 OG,,,FALSE,TRUE,TRUE,
1317830076,コアントロー,ChromeYellow0,2013-03-31T06:33:58.000Z,Sun Mar 31 06:33:58 +0000 2013,517,985,9478,18663,0,米国株の連続増配株で経済的独立を狙うアラサー兼業投資家,世の中に 寝るほど楽は なかりけり 浮世の馬鹿は 起きて働く,https://waifulabs.com/,FALSE,FALSE,FALSE,2021-02-07T11:59:49.000Z
723701585465888768,なかいあきえ,aya1023blue,2016-04-23T02:34:38.000Z,Sat Apr 23 02:34:38 +0000 2016,516,462,2199,1875,3,,,https://wimper-1996.hatenablog.com/,FALSE,FALSE,TRUE,2021-02-01T14:37:56.000Z
3096114774,なみきりょ⛅,_Metamorphosen_,2015-03-18T11:53:31.000Z,Wed Mar 18 11:53:31 +0000 2015,516,613,17889,9469,1,県千葉→東大理一21→理地環🌏→地惑 / 🎻ex-PSO’15(@ut_philomusica) Samstag(@samstag_orch) Azabu Alumni (@azboborchestra),Catacombes de Paris,,FALSE,TRUE,TRUE,
791165856369651712,Yuto Chikaoka,vc_hi_ka_o_ka,2016-10-26T06:33:34.000Z,Wed Oct 26 06:33:34 +0000 2016,516,794,11724,777,0,🇭🇰🇧🇪🍵 慶應,,https://instagram.com/chi._.kao.__.ka?r=nametag,FALSE,TRUE,FALSE,
1878436447,ゆ,yukimint21,2013-09-18T07:04:38.000Z,Wed Sep 18 07:04:38 +0000 2013,516,741,23339,7670,0,,,,FALSE,TRUE,TRUE,
126622717,萩野　勇悟  Yugo Hagino,oyster_hagino,2010-03-26T13:19:04.000Z,Fri Mar 26 13:19:04 +0000 2010,514,959,21430,12688,0,"Oysterfarmer
門司はぎの亜紀丸が養殖する『はぎのの牡蠣』。
門司で牡蠣養殖と販売と飲食をやってます!
担当は衛生管理と設備管理と営業です。
年に1回、東京と那覇と宮崎に行っています。御興味のある方は御連絡を。",門司　moji,http://kaki-hagino.jp/,FALSE,FALSE,FALSE,2021-02-08T01:04:21.000Z
1094446636166610944,ヒノアラシ,hino1729,2019-02-10T04:03:06.000Z,Sun Feb 10 04:03:06 +0000 2019,512,572,40993,34574,3,"信大電情B2 ソフトテニス,地理,数学,音ゲーが好きな(≠得意)文系寄りの理系大学生、サー長やってます→@SU_T_softtennis
質問箱(https://t.co/C8SM5lg5gu)",,,FALSE,FALSE,TRUE,2021-02-08T05:08:16.000Z
561974819,ゆい,with0526,2012-04-24T12:20:28.000Z,Tue Apr 24 12:20:28 +0000 2012,512,962,8866,13602,1,平野啓一郎さんの「未来は常に過去を変えてる」という言葉が好きです。,,,FALSE,TRUE,FALSE,
915928152,アニリン,DoAyato,2012-10-31T02:03:59.000Z,Wed Oct 31 02:03:59 +0000 2012,511,642,12456,13115,5,名大 創薬科学研究科 M2/医療材料開発と多条件の細胞実験を自動化する術を探す/趣味でシャボン玉おじさんを目指してます@nu_syabondama,みどり広場、古代アリーナ、白川公園,,FALSE,FALSE,TRUE,2021-02-08T02:18:02.000Z
995175153070817281,BANGTAN LOVE BABA,BTS_kikurin,2018-05-12T05:33:40.000Z,Sat May 12 05:33:40 +0000 2018,511,684,17712,15476,1,BTSの世界的レベルのキレキレ完璧ダンスに心酔💘歌は下手だろと思ってたらなんと玉手箱みたいな彼等の歌声と音楽性に驚愕。ドギューンと魂を撃ち抜かれた🔰大人armyです。詩も、メロディも、MVの映像も、アルバムの文学的ストーリー性も最高！そして仲のいい７人が可愛い💕彼等はビートルズみたいに歴史を作ると信じてる🤗,,,FALSE,FALSE,TRUE,2021-02-08T04:01:59.000Z
704201480245350401,ミ,3698741_25,2016-02-29T07:08:11.000Z,Mon Feb 29 07:08:11 +0000 2016,511,670,1931,1077,0,,,,FALSE,TRUE,TRUE,
1171425056192249858,chibaf,chibafx,2019-09-10T14:08:05.000Z,Tue Sep 10 14:08:05 +0000 2019,510,1773,26111,83155,7,"i am interested in mathematical sciences and other things (anime, manga, music, ...).",$L^p(\Omega)$,https://ja.foursquare.com/user/6226394,FALSE,FALSE,TRUE,2021-02-08T02:11:44.000Z
752357846730158080,たろさん💿,taro3recordz,2016-07-11T04:24:23.000Z,Mon Jul 11 04:24:23 +0000 2016,509,1020,135460,21389,2,音楽と酒専用。🎺🎷🎸🍶 遊び上手な人大歓迎  Tp. Back 180ML37GL A.Sax. YAMAHA YAS-32,,,FALSE,FALSE,FALSE,2021-02-08T06:24:30.000Z
159665742,ひらまさ,dai5wish,2010-06-26T01:00:13.000Z,Sat Jun 26 01:00:13 +0000 2010,508,979,5015,2247,9,IT／SIer／SE／ビジネス／投資／上智大学院／理工学／情報／ベンチャー／インターン／テニス／フットサル／ボルダリング／ダーツ／WALL T.C.／個別指導／FUNプロジェクト／BSLA13期／成長,Japan,,FALSE,FALSE,TRUE,2020-12-02T13:59:31.000Z
1574137213,かわかみ,kawakami7jp2,2013-07-07T02:26:31.000Z,Sun Jul 07 02:26:31 +0000 2013,506,776,45579,43260,0,身体の80パーセントがテストステロン,,,FALSE,TRUE,TRUE,
322061714,めりめりめりめり,merimeri516,2011-06-22T15:39:34.000Z,Wed Jun 22 15:39:34 +0000 2011,506,530,9245,34811,8,私立恵比寿中学 ほぼ起床報告 pythonで競艇やりたい機械系大学院生,中学12年生,https://twitter.com/merimeri516,FALSE,FALSE,FALSE,2021-02-08T00:06:18.000Z
3495397405,吉冨 成哉,seiya_yoshitomi,2015-09-08T17:39:24.000Z,Tue Sep 08 17:39:24 +0000 2015,506,425,5471,6068,4,京大理物5(3)/TINA38th/国高65/早大化生,,http://instagram.com/seiya_yoshitomii,FALSE,TRUE,TRUE,
2653515336,おるにと,Ornitho_,2014-07-17T11:41:52.000Z,Thu Jul 17 11:41:52 +0000 2014,505,550,12976,10737,3,eeic2021,,,FALSE,TRUE,TRUE,
1202226429649227776,kawa@もろもろ勉強中,kawatech01,2019-12-04T14:01:43.000Z,Wed Dec 04 14:01:43 +0000 2019,505,977,3140,796,2,某SIerのインフラ屋さん。子供が生まれて必死のパッチです。最近は転職欲なくなりました。プロフ見てエンジニアっぽい人は基本フォロバさせてもらいます。情報処理安全確保支援士の勉強中。キャンプしたい。,,,FALSE,FALSE,TRUE,2021-02-08T02:28:59.000Z
5596812,Sarasa Saiki,sarasa,2007-04-28T14:06:21.000Z,Sat Apr 28 14:06:21 +0000 2007,504,1971,902,12385,27,"Yoko//Hama→L//A→To//Kyo
Fuji TV→Amazon→Xiaomi",,,FALSE,FALSE,FALSE,2021-02-08T06:15:56.000Z
2965437560,ごん太郎,Un3F6eBdtzNpEov,2015-01-08T08:06:18.000Z,Thu Jan 08 08:06:18 +0000 2015,504,1063,121895,433,1,ゲーム垢休眠中,,,FALSE,FALSE,TRUE,2021-02-07T13:02:18.000Z
68186971,Yoichi Honma,yh4150,2009-08-23T17:09:50.000Z,Sun Aug 23 17:09:50 +0000 2009,503,721,26154,17650,49,"Life w/ music, guitar, art , mot, movie.. well aged https://t.co/ghzd6IpvIK","niigata,Japan",http://www.apollonmusic.com/index.php,FALSE,FALSE,FALSE,2021-02-08T04:53:29.000Z
88835269,Yuko,yuko_neko,2009-11-10T02:57:00.000Z,Tue Nov 10 02:57:00 +0000 2009,501,493,6922,14319,13,「みんなが楽しく働けること」を目指してサイボウズの開発チームで働いてるひと。 趣味とか好きなことたくさん、仕事も好きで自分はすでに毎日楽しい。年中コーヒーを飲み、春になると桜と野球を観て、夏はカレーをいっぱい食べ、秋に一つ歳を重ねて、冬にチョコをたくさん作る。,高知→広島→高知→東京,https://instagram.com/yuko_neko,FALSE,FALSE,FALSE,2021-02-07T11:35:57.000Z
77096376,mokk23,mokk23,2009-09-25T01:15:03.000Z,Fri Sep 25 01:15:03 +0000 2009,499,438,10027,42428,34,,,,FALSE,TRUE,FALSE,
704192395194150913,たかしな,kei_taka0922,2016-02-29T06:32:05.000Z,Mon Feb 29 06:32:05 +0000 2016,499,595,15749,1617,0,"AG→慶應理工 物理情報工学科 B2
頻繁に会話が成立しなくなります",,,FALSE,FALSE,FALSE,2021-02-06T08:33:44.000Z
45358194,Jun Ikeda,jun_ikd,2009-06-07T15:33:03.000Z,Sun Jun 07 15:33:03 +0000 2009,499,267,3578,9153,30,"メディア系アプリのエンジニアチームリーダーをしています。TypeScript, BFF, Android","Kawasaki-shi, Kanagawa, Japan",,FALSE,FALSE,FALSE,2021-02-08T01:45:09.000Z
1115469640329621504,やぱったー,yapatta_prog,2019-04-09T04:21:01.000Z,Tue Apr 09 04:21:01 +0000 2019,498,645,7932,6878,5,Web周りとコンパイラとコンピュータアーキテクチャとインフラに興味がある大学生,,http://yapatta.hatenablog.com,FALSE,FALSE,TRUE,2021-02-08T05:15:21.000Z
1076486669417603072,たいち,Ta_sharing,2018-12-22T14:36:36.000Z,Sat Dec 22 14:36:36 +0000 2018,496,457,2095,1715,2,データ分析とコンサル/Kaggleコンペ/北大薬学修士→三菱商事→Fintechベンチャー兼D2C支援/税理士と社労士のお勉強,,,FALSE,FALSE,TRUE,2021-02-04T10:49:57.000Z
